id,Postal_Code,City,Country
26284412,0,OTHER,FR
59556897,78540,VERNOUILLET,FR
17967798,95000,CERGY,FR
70419235,95000,CERGY,FR
93502300,37927,TOURS CEDEX 9,FR
61231241,0,OTHER,FR
75246283,93000,BOBIGNY,FR
37673908,72110,BEAUFAY,FR
30504636,60200,Compiegne,FR
27267101,78000,VERSAILLES,FR
25353922,95310,ST OUEN L AUMONE,FR
54747473,0,OTHER,FR
32517699,95120,ERMONT,FR
23878473,78680,EPONE,FR
52524155,95800,CERGY LE HAUT,FR
61798627,0,OTHER,FR
93359772,0,OTHER,FR
82119020,91370,VERRIERES LE BUISSON,FR
33752436,33530,BASSENS,FR
15901739,94120,FONTENAY SOUS BOIS,FR
58607520,95280,Jouy le Moutier,FR
91767797,95100,ARGENTEUIL,FR
94548184,95000,CERGY,FR
79507735,0,OTHER,FR
77779352,0,OTHER,FR
10807849,0,OTHER,FR
47130172,0,OTHER,FR
99440024,6200,Nice,FR
35510856,95000,Cergy,FR
41080783,95300,PONTOISE,FR
6111374,31310,Montbrun bocage,FR
4129970,78955,CARRIERES SOUS POISSY,FR
13103349,78500,SARTROUVILLE,FR
55766469,95220,HERBLAY,FR
32234403,83600,FREJUS,FR
36276047,95310,ST OUEN L'AUMONE,FR
27789105,95220,HERBLAY,FR
98248745,95540,MERY SUR OISE,FR
39587354,59230,ST AMAND LES EAUX,FR
77692661,0,OTHER,FR
16619783,64000,Pau,FR
84685652,95420,MAGNY EN VEXIN,FR
59541979,64230,DENGUIN,FR
91095356,60570,ANDEVILLE,FR
30625525,0,OTHER,FR
12317404,95000,Cergy,FR
19526825,95880,ENGHIEN LES BAINS,FR
160730,91100,VILLAB,FR
13936643,0,OTHER,FR
59602106,95330,DOMONT,FR
72794371,95100,ARGENTEUIL,FR
75702758,0,Hong Kong,HK
6158735,95100,ARGENTEUIL,FR
13822468,95800,CERGY ST CHRISTOPHE,FR
4063764,64320,LEE,FR
70364744,95000,CERGY,FR
65097969,78500,SARTROUVILLE,FR
69859259,64000,PAU,FR
29013156,78500,SARTROUVILLE,FR
2312023,75011,PARIS,FR
81357656,0,"Changsha City, Hunan Province",CN
41803877,56500,Locmin,FR
43607984,0,OTHER,FR
83033569,94700,MAISONS ALFORT,FR
57588324,0,OTHER,FR
91023519,78500,Sartrouville,FR
60306803,0,OTHER,FR
22127218,0,OTHER,FR
92111508,95520,OSNY,FR
39491288,89000,SAINT GEORGES SUR BAULCHE,FR
9979555,92230,GENNEVILLIERS,FR
66804672,0,OTHER,FR
93294414,94120,FONTENAY SOUS BOIS,FR
6997095,0,OTHER,FR
89233045,64140,Billre,FR
4085202,78190,TRAPPES,FR
14075010,0,SAINT ANDRE,RE
79668464,78580,JUMEAUVILLE,FR
91715995,78000,VERSAILLES,FR
70409954,95550,BESSANCOURT,FR
19924543,78530,BUC,FR
61471356,92800,PUTEAUX,FR
11213614,95800,Cergy,FR
47239517,78720,LA CELLE LES BORDES,FR
19933841,75012,PARIS,FR
8193733,33710,SAINT TROJAN,FR
83468093,33160,SAINT MEDARD EN JALLES,FR
20864437,74230,THONES,FR
2093662,0,OTHER,FR
65289202,69600,OULLINS,FR
30101127,77670,SAINT MAMMES,FR
79606400,0,OTHER,FR
81391230,95450,US,FR
21300645,29140,ROSPORDEN,FR
99653351,92240,MALAKOFF,FR
42273976,95800,CERGY ST CHRISTOPHE,FR
50565498,33550,LE TOURNE,FR
51402158,95430,AUVERS SUR OISE,FR
52752742,92100,BOULOGNE BILLANCOURT,FR
4428913,0,OTHER,FR
59018112,59239,THUMERIES,FR
10140284,95300,PONTOISE,FR
80741315,95800,COURDIMANCHE,FR
52896520,92150,SURESNES,FR
79791465,0,OTHER,FR
51264377,81100,Castres,FR
79787959,95000,CERGY,FR
20233744,64000,PAU,FR
93490931,0,OTHER,FR
95779758,92500,RUEIL MALMAISON,FR
40774698,78200,BUCHELAY,FR
85022511,64000,PAU,FR
31330614,95000,CERGY,FR
40226769,95000,CERGY,FR
49551539,95000,CERGY,FR
1291497,0,OTHER,FR
49997609,68740,MUNCHHOUSE,FR
27076077,94700,MAISONS ALFORT,FR
3898006,64000,PAU,FR
59681984,75020,PARIS 20EME ARRONDISSEMENT,FR
56312720,95520,OSNY,FR
90407928,92270,BOIS COLOMBES,FR
1733618,75116,PARIS,FR
73502738,94700,MAISONS ALFORT,FR
60791932,95490,VAUREAL,FR
9632906,95800,CERGY LE HAUT,FR
9078648,91090,LISSES,FR
43859912,64000,Pau,FR
58399252,0,OTHER,FR
41985787,95300,PONTOISE,FR
8514114,95220,HERBLAY,FR
73093121,95130,FRANCONVILLE,FR
89808747,37390,NOTRE DAME D'OE,FR
72457309,77600,BUSSY SAINT GEORGES,FR
23306474,95000,CERGY,FR
99716007,0,OTHER,FR
12735732,31300,TOULOUSE,FR
91001572,0,OTHER,FR
67473260,91160,LONGJUMEAU,FR
13424772,95300,Pontoise,FR
3973491,95220,HERBLAY,FR
24242791,95000,CERGY,FR
5886948,0,OTHER,FR
33424275,95011,CERGY,FR
5515971,95800,Cergy St Christophe,FR
79652665,31300,TOULOUSE,FR
80897896,91300,MASSY,FR
48376721,95280,JOUY LE MOUTIER,FR
3551357,64000,PAU,FR
1955960,45160,OLIVET,FR
6878218,92300,LEVALLOIS PERRET,FR
41810087,64290,BOSDARROS,FR
54486359,83270,SAINT CYR SUR MER,FR
77931650,94000,CRETEIL,FR
19810044,91000,EVRY,FR
19773189,92600,ASNIERES,FR
89819962,95120,ERMONT,FR
96756431,75015,"PARIS, 15E ARRONDISSEMENT",FR
38190716,95014,CERGY CEDEX,FR
93250163,75015,PARIS,FR
88302071,78100,Saint Germain En Laye,FR
93326864,0,OTHER,FR
83299678,94550,CHEVILLY LARUE,FR
68237067,0,OTHER,FR
64081172,95300,PONTOISE,FR
84738517,60240,FRESNEAUX MONTCHEVREUIL,FR
44066346,95300,ENNERY,FR
31228341,95420,ST GERVAIS,FR
17024799,64100,Bayonne,FR
14716268,78420,CARRIERES SUR SEINE,FR
53971099,95560,BAILLET EN FRANCE,FR
51318867,0,OTHER,FR
9784953,95430,AUVERS SUR OISE,FR
93106259,95130,FRANCONVILLE,FR
61828690,64000,PAU,FR
70060593,66740,Saint Gnis Des Fontaines,FR
82631513,0,OTHER,FR
4891577,0,OTHER,FR
9168652,33000,Bordeaux,FR
13184263,95320,ST LEU LA FORET,FR
11034607,95000,Cergy,FR
50738129,95014,CERGY PONTOISE,FR
209339,64450,NAVAILLES ANGOS,FR
96472145,0,OTHER,FR
86445763,64000,PAU,FR
92903163,21200,BOUZE LES BEAUNE,FR
9581936,0,OTHER,FR
62277271,64110,GELOS,FR
20062905,95280,JOUY LE MOUTIER,FR
37906723,95000,Cergy,FR
5985895,0,OTHER,FR
79303643,0,OTHER,FR
60800123,64121,SERRES CASTET,FR
96724449,2400,BEZU SAINT GERMAIN,FR
72210557,0,OTHER,FR
88323962,64420,SOUMOULOU,FR
90625464,95000,BOISEMONT,FR
77490620,0,OTHER,FR
36744311,0,OTHER,FR
96677462,95000,CERGY,FR
95614163,95000,CERGY,FR
85359937,95000,CERGY,FR
99695587,0,OTHER,FR
13336310,75116,PARIS,FR
95062218,95280,Jouy le Moutier,FR
68706907,60560,Orry la ville,FR
11870680,95000,Cergy,FR
37117872,0,OTHER,FR
82823226,0,OTHER,FR
28978695,0,OTHER,FR
32957451,95000,CERGY,FR
854568,95300,Pontoise,FR
47494560,95000,CERGY,FR
38400054,92000,NANTERRE,FR
89722308,78600,MAISONS LAFFITTE,FR
74747834,64000,PAU,FR
86230027,95000,CERGY,FR
92881612,0,OTHER,FR
30514338,75014,PARIS,FR
84144076,0,OTHER,FR
22645240,60520,LA CHAPELLE EN SERVAL,FR
50052239,95640,MARINES,FR
10531985,31500,Toulouse,FR
77824921,75006,PARIS 06EME ARRONDISSEMENT,FR
11440717,78600,LE MESNIL LE ROI,FR
26181656,82600,VERDUN SUR GARONNE,FR
39642829,0,OTHER,FR
410417,78670,MEDAN,FR
70596878,75016,PARIS,FR
98573000,18400,SAINT CAPRAIS,FR
66738056,78520,LIMAY,FR
78245676,95000,CERGY VILLAGE,FR
90251513,92400,COURBEVOIE,FR
8864240,64000,PAU,FR
26520571,92500,RUEIL MALMAISON,FR
6096824,95160,MONTMORENCY,FR
19445036,47310,Moncaut,FR
12080018,0,OTHER,FR
33590017,92150,SURESNES,FR
69268989,78210,ST CYR L ECOLE,FR
21881858,31400,TOULOUSE,FR
42539386,94000,Creteil,FR
63131838,78700,CONFLANS STE HONORIN,FR
67557464,64000,PAU,FR
76306776,0,OTHER,FR
95708201,82140,CAZALS,FR
54051477,95520,OSNY,FR
47030150,95800,CERGY,FR
89606061,75019,PARIS,FR
2724895,64510,BORDES,FR
72468038,0,OTHER,FR
13270704,64230,POEY DE LESCAR,FR
27542859,0,OTHER,FR
47276295,0,OTHER,FR
74502384,75010,PARIS,FR
7054880,0,OTHER,FR
11541592,78490,MONTFORT L'AMAURY,FR
39338416,0,OTHER,FR
13746726,0,OTHER,FR
65659096,95014,CERGY CEDEX,FR
67279907,54180,HOUDEMONT,FR
78608735,92100,BOULOGNE BILLANCOURT,FR
15363548,94340,JOINVILLE LE PONT,FR
73074739,0,OTHER,FR
37842934,0,OTHER,FR
59478021,95000,CERGY,FR
6951392,95000,NEUVILLE SUR OISE,FR
66939595,78600,MESNIL LE ROI,FR
50480071,21110,ROUVRES EN PLAINE,FR
23312324,77680,ROISSY EN BRIE,FR
44016823,13190,ALLAUCH,FR
8111885,64230,Sauvagnon,FR
35420998,0,OTHER,FR
93646175,0,OTHER,FR
51701539,75015,PARIS,FR
98952015,95490,VAURAL,FR
45760441,89400,Bassou,FR
64583461,62149,CAMBRIN,FR
24855071,95290,L'ISLE ADAM,FR
1046778,64000,PAU,FR
28906550,35650,LE RHEU,FR
12110867,0,OTHER,FR
13681121,95640,SANTEUIL,FR
98139736,64000,PAU,FR
45849295,0,OTHER,FR
41240439,64000,PAU,FR
85300555,95310,SAINT OUEN L'AUMONE,FR
1793105,95130,FRANCONVILLE,FR
48202655,31450,FOURQUEVAUX,FR
40267297,95000,CERGY,FR
71755919,34200,Ste,FR
86724942,33110,LE BOUSCAT,FR
90688751,77173,CHEVRY COSSIGNY,FR
48953564,64000,PAU,FR
42343728,95100,ARGENTEUIL,FR
59724791,95000,CERGY,FR
2017407,75015,PARIS,FR
70083229,95000,CERGY,FR
34497058,85000,LA ROCHE SUR YON,FR
26786847,95280,JOUY LE MOUTIER,FR
19020526,64000,PAU,FR
98068300,78700,CONFLANS SAINTE HONORINE,FR
55142035,95330,Domont,FR
25027059,13015,MARSEILLLE,FR
96371070,0,OTHER,FR
24169577,59690,VIEUX CONDE,FR
12222719,75006,PARIS 06EME ARRONDISSEMENT,FR
73303299,64000,PAU,FR
11859756,6200,NICE,FR
99357454,0,OTHER,FR
8101658,95000,CERGY,FR
40448142,95120,ERMONT,FR
51449282,75020,PARIS,FR
27427846,75012,PARIS,FR
63798832,92400,Courbevoie,FR
13129202,0,OTHER,FR
19849174,0,OTHER,FR
664103,0,OTHER,FR
74867843,95000,CERGY,FR
86045587,78260,ACHERES,FR
99745317,13011,MARSEILLE,FR
78707310,95540,MERY SUR OISE,FR
53664537,0,OTHER,FR
41168822,31320,CASTANET TOLOSAN,FR
72265887,64000,PAU,FR
86360550,0,OTHER,FR
67836675,95610,ERAGNY SUR OISE,FR
37438404,78580,BAZEMONT,FR
63729404,60117,VEZ,FR
86198597,0,OTHER,FR
25738862,95170,DEUIL,FR
64780966,94510,LA QUEUE EN BRIE,FR
62651761,0,OTHER,FR
79997105,78480,VERNEUIL SUR SEINE,FR
26073837,95000,CERGY,FR
25277620,95150,TAVERNY,FR
36280443,64000,PAU,FR
25903839,0,OTHER,FR
71443035,64320,IDRON,FR
57709050,78230,LE PECQ,FR
40597893,78000,VERSAILLES,FR
93402212,92200,NEUILLY SUR SEINE,FR
42241246,75012,PARIS,FR
99651936,0,OTHER,FR
67695141,75015,Paris,FR
35554751,95260,BEAUMONT SUR OISE,FR
99854144,93200,ST DENIS,FR
10537925,95000,CERGY,FR
49617665,0,OTHER,IT
17211571,92110,CLICHY,FR
45770378,95000,CERGY,FR
1762724,95000,CERGY,FR
48790539,95000,NEUVILLE SUR OISE,FR
88161594,78220,VIROFLAY,FR
67955668,95000,CERGY,FR
91286412,27140,GISORS,FR
84428850,0,OTHER,FR
22978710,0,OTHER,FR
62465463,92000,NANTERRE,FR
60100474,64100,BAYONNE,FR
10368173,92700,COLOMBES,FR
37961580,83400,HYERES,FR
38084265,78121,CRESPIERES,FR
74511515,65100,LOURDES,FR
79354559,95800,CERGY,FR
34175493,92700,COLOMBES,FR
65725761,78700,CONFLANS STE HONORINE,FR
87729724,95800,CERGY SAINT CHRISTOPHE,FR
53331684,93800,EPINAY SUR SEINE,FR
35241866,0,Abidjan,CI
70838251,95000,Cergy,FR
60447066,60110,MERU,FR
94066314,95000,CERGY,FR
17109089,95000,CERGY,FR
85697523,91300,MASSY,FR
67440458,77400,POMPONNE,FR
14262060,69270,FONTAINES SAINT MARTIN,FR
53518680,95800,CERGY,FR
51706746,0,OTHER,FR
21883552,91160,LONGJUMEAU,FR
3572121,0,OTHER,FR
13607054,0,RADES,TN
39201127,75005,PARIS,FR
12519943,95014,CERGY PONTOISE CEDEX,FR
74360191,0,OTHER,FR
93694529,0,OTHER,FR
56067377,78210,SANT CYR L'ECOLE,FR
47080611,22700,ST QUAY PERROS,FR
2975815,94210,SAINT MAUR DES FOSSS,FR
88539298,60280,MARGNY LES COMPIEGNE,FR
85378093,95450,CONDECOURT,FR
46648615,92330,SCEAUX,FR
63865418,95000,CERGY,FR
9527299,64700,HENDAYE,FR
32220565,92150,SURESNES,FR
19952452,0,OTHER,FR
27577705,92160,ANTONY,FR
7967007,67120,ERNOLSHEIM BRUCHE,FR
87381660,95430,AUVERS SUR OISE,FR
21026825,13600,LA CIOTAT,FR
70796616,0,78430,FR
70692394,95000,CERGY,FR
70984989,78130,LES MUREAUX,FR
43683979,91200,ATHIS MONS,FR
34320659,0,La Marsa,TN
31467902,94300,VINCENNES,FR
69203182,95290,L'ISLE ADAM,FR
63052598,0,OTHER,FR
41680274,0,OTHER,FR
19662413,77133,FERICY,FR
13169964,64000,PAU,FR
88000970,95000,PORT CERGY,FR
36585762,64000,PAU,FR
1666590,95160,MONTMORENCY,FR
72620416,78240,CHAMBOURCY,FR
84728363,0,OTHER,FR
31656109,95560,MAFFLIERS,FR
94151641,95801,CERGY ST CHRISTOPHE,FR
21592126,75004,PARIS 4EME ARRONDISSEMENT,FR
82330372,92001,NANTERRE CEDEX,FR
22714792,64000,PAU,FR
51103854,75015,PARIS,FR
34378339,92500,RUEIL MALMAISON,FR
17197102,95000,CERGY,FR
44769165,95110,SANNOIS,FR
3058816,95280,JOUY LE MOUTIER,FR
80399516,0,OTHER,FR
21644019,95000,CERGY,FR
25076094,64320,BIZANOS,FR
73079183,6530,PEYMEINADE,FR
88467283,0,OTHER,FR
85058675,0,OTHER,FR
24211075,62660,BEUVRY,FR
22691735,95400,ARNOUVILLE,FR
65567531,78570,ANDRESY,FR
37892779,95110,SANNOIS,FR
45074955,93800,EPINAY SUR SEINE,FR
8404309,75017,PARIS,FR
75572540,0,OTHER,FR
16040465,95000,CERGY,FR
13356942,64121,MONTARDON,FR
69237340,0,OTHER,FR
35081581,95870,BEZONS,FR
39561576,77600,BUSSY ST GEORGES,FR
90205887,75012,PARIS,FR
57998510,95300,PONTOISE,FR
31376978,95250,BEAUCHAMP,FR
95521527,95000,CERGY,FR
3678940,59170,CROIX,FR
53812690,0,OTHER,FR
2282824,0,OTHER,FR
50292496,75017,PARIS,FR
59070860,77700,COUPVRAY,FR
21759999,93140,BONDY,FR
38223927,78130,LES MUREAUX,FR
15565781,64100,BAYONNE,FR
73751209,75012,PARIS,FR
51384506,75017,PARIS 17EME ARRONDISSEMENT,FR
65327997,64000,PAU,FR
59396752,38320,POISAT,FR
4547085,95000,CERGY,FR
57670464,0,OTHER,FR
48111273,92700,COLOMBES,FR
65891348,95000,CERGY,FR
42354147,0,OTHER,FR
78737494,64000,PAU,FR
25893749,69008,LYON,FR
81660716,75017,PARIS,FR
10070898,77600,BUSSY ST GEORGES,FR
48192956,95000,CERGY,FR
768828,64000,PAU,FR
45013051,94510,LA QUEUE EN BRIE,FR
63388981,29560,TREGARVAN,FR
56673706,64230,POEY DE LESCAR,FR
21891949,0,OTHER,FR
12920679,0,OTHER,FR
9102364,94130,NOGENT SUR MARNE,FR
65755316,95000,CERGY,FR
12718629,95000,CERGY,FR
48448104,75017,PARIS,FR
56871505,38000,GRENOBLE,FR
82682339,75006,PARIS,FR
71936514,95014,CERGY,FR
84146953,0,OTHER,FR
94839181,95490,VAUREAL,FR
26691209,0,Bangalore,IN
624456,78100,ST GERMAIN EN LAYE,FR
97962283,95000,CERGY,FR
74076239,64000,PAU,FR
30895528,0,OTHER,FR
97289530,33600,PESSAC,FR
49622039,0,OTHER,FR
66074772,95230,SOISY SOUS MONTMORENCY,FR
23683813,64230,LESCAR,FR
81931812,0,OTHER,FR
55711089,95271,CHAUMONTEL,FR
47974834,95000,CERGY,FR
60975329,64000,PAU,FR
21222292,95011,CERGY,FR
276785,95520,OSNY,FR
6191466,0,OTHER,FR
32145805,64260,ISESTE,FR
40534577,64320,Aressy,FR
67067921,64000,PAU,FR
10486396,0,OTHER,FR
24174772,72000,Le Mans,FR
63213175,95000,CERGY,FR
68173223,0,OTHER,FR
87515314,78860,SAINT NOM LA BRETECHE,FR
50942555,78,SARTROUVILLE,FR
64013884,95000,CERGY,FR
30622714,61400,MORTAGNE AU PERCHE,FR
34066845,78960,VOISINS LE BRETONNEUX,FR
37264511,95000,CERGY,FR
43543705,64420,ESPOEY,FR
99386265,92160,ANTONY,FR
84361673,64000,PAU,FR
48735728,74570,THORENS GLIERES,FR
63853631,62520,LE TOUQUET,FR
16430387,95300,PONTOISE,FR
9633021,78700,CONFLANS STE HONORINE,FR
23183279,95450,LONGUESSE,FR
31282755,0,OTHER,FR
76145669,95220,HERBLAY,FR
71876769,0,OTHER,FR
82700639,64000,PAU,FR
724139,95300,PONTOISE,FR
11363815,0,Saint Denis,RE
17649034,0,OTHER,FR
43114240,0,OTHER,FR
13197464,95800,COURDIMANCHE,FR
15293829,31520,RAMONVILLE SAINT AGNE,FR
97901121,78600,LE MESNIL LE ROI,FR
53253206,93140,BONDY,FR
15516025,0,OTHER,FR
67357900,78500,SARTROUVILLE,FR
6857111,0,OTHER,FR
35149689,95014,CERGY Cedex,FR
52320176,28380,ST REMY SUR AVRE,FR
82354495,95320,SAINT LEU LA FORT,FR
77633763,95800,COURDIMANCHE,FR
64638339,60530,LE MESNIL EN THELLE,FR
28584997,77176,NANDY,FR
8143084,0,OTHER,FR
68160038,78230,LE PECQ,FR
40833235,0,Takarazuka,JP
49008304,0,ABU DHABI,AE
50436445,0,OTHER,FR
72419540,78800,HOUILLES,FR
45785443,22360,LANGUEUX,FR
72141475,0,OTHER,FR
57607854,0,OTHER,FR
84158606,64000,PAU,FR
52505046,0,OTHER,FR
76422453,64000,PAU,FR
14846445,0,OTHER,FR
41258716,13200,ARLES,FR
78431735,95000,CERGY,FR
28135429,21000,DIJON,FR
67289010,0,OTHER,FR
76410637,0,OTHER,FR
83467051,95000,CERGY,FR
85416435,95310,ST OUEN L'AUMONE,FR
4195760,26500,BOURG LES VALENCE,FR
79529907,95000,CERGY,FR
97980613,0,WINTERTHUR,CH
40923955,64160,BERNADETS,FR
72414199,95000,CERGY,FR
95863880,0,escalier 1,FR
81740761,78130,LES MUREAUX,FR
61995436,95600,EAUBONNE,FR
13374067,64000,PAU,FR
92438627,93360,NEUILLY PLAISANCE,FR
24573470,95390,ST PRIX,FR
77793058,95490,VAUREAL,FR
64016513,95000,CERGY,FR
80291058,94350,VILLIERS SUR MARNE,FR
26582114,89400,CHICHERY,FR
44296309,0,OTHER,FR
28486083,94000,CRETEIL,FR
72865613,95000,Cergy,FR
68971669,0,OTHER,FR
1807641,94450,LIMEIL BREVANNES,FR
95619284,97411,SAINT PAUL,FR
89619916,94200,IVRY SUR SEINE,FR
93362062,0,OTHER,FR
12747566,0,OTHER,FR
94511920,31320,PECHABOU,FR
93947759,0,OTHER,FR
95493328,75017,PARIS 17EME ARRONDISSEMENT,FR
74146120,0,OTHER,FR
11560326,78600,MAISONS LAFFITTE,FR
35787227,95000,CERGY,FR
67770930,0,OTHER,FR
81829522,17250,Saint Porchaire,FR
44168246,0,OTHER,FR
26565610,95120,ERMONT,FR
49067038,64000,PAU,FR
40574237,95000,CERGY,FR
36697115,78400,CHATOU,FR
30749065,64170,AUDJOS,FR
12431880,0,OTHER,FR
85793606,75020,PARIS,FR
38224071,31200,TOULOUSE,FR
96714944,95440,ECOUEN,FR
35400913,95470,FOSSES,FR
48175119,92400,COURBEVOIE,FR
32796104,95800,CERGY,FR
3004567,40200,TARNOS,FR
22364542,33130,BEGLES,FR
43332527,0,OTHER,FR
14124329,77200,TORCY,FR
47403404,59270,Bailleul,FR
29943069,89210,Brienon,FR
62908295,89210,BRIENON SUR ARMANCON,FR
66030553,0,OTHER,FR
76829113,78000,VERSAILLES,FR
98164000,0,OTHER,FR
98707680,92500,RUEIL MALMAISON,FR
73477666,95000,Cergy,FR
93473941,0,OTHER,FR
15070075,0,OTHER,FR
83974524,95630,MERIEL,FR
31651107,64140,BILLERE,FR
49511691,0,OTHER,FR
43824958,78500,Sartrouville,FR
57542312,64000,PAU,FR
19004238,95490,VAUREAL,FR
73640508,95000,CERGY,FR
18367296,33140,VILLENAVE D'ORNON,FR
713628,95000,CERGY,FR
11040123,95280,JOUY LE MOUTIER,FR
39013993,95100,ARGENTEUIIL,FR
30089914,78600,MAISONS LAFFITTE,FR
66710153,0,OTHER,FR
69580557,75010,PARIS 10EME ARRONDISSEMENT,FR
4372582,95000,CERGY,FR
49982759,95000,CERGY,FR
28415388,38100,GRENOBLE,FR
92624482,93130,NOISY LE SEC,FR
15726604,29200,BREST,FR
56080092,64140,LONS,FR
8636249,78100,ST GERMAIN EN LAYE,FR
41351163,94510,LA QUEUE EN BRIE,FR
25436397,64000,PAU,FR
37054415,92500,RUEIL MALMAISON,FR
77590879,95200,SARCELLES,FR
12616340,75013,PARIS,FR
65934930,0,OTHER,FR
80537202,92370,CHAVILLE,FR
17645912,95000,CERGY,FR
20039552,0,OTHER,FR
64137113,63100,Puy de Dme,FR
24548762,0,OTHER,FR
68348221,0,OTHER,FR
80260755,92000,NANTERRE,FR
56256837,95300,PONTOISE,FR
43335918,91140,VILLEBON S/ YVETTE,FR
57228307,94700,MAISONS ALFORT,FR
70355452,95660,CHAMPAGNE SUR OISE,FR
53768208,78955,CARRIERES S/POISSY,FR
48888746,94200,YVRY SUR SEINE,FR
43836225,95800,CERGY LE HAUT,FR
42018559,92500,RUEIL MALMAISON,FR
52454456,75015,PARIS,FR
10042679,0,OTHER,FR
83704885,0,OTHER,FR
51775985,95800,COURDIMANCHE,FR
79925827,95000,Cergy,FR
91323681,93160,NOISY LE GRAND,FR
58655035,0,OTHER,FR
92555716,0,OTHER,FR
54244091,95000,CERGY,FR
7343929,64000,Pau,FR
14828829,94450,LIMEIL BRVANNES,FR
18910338,0,OTHER,FR
52124489,94440,SANTENY,FR
61565403,0,OTHER,FR
44267446,95110,SANNOIS,FR
15446621,95110,SANNOIS,FR
24362160,64000,Pau,FR
75188223,95800,CERGY ST CHRISTOPHE,FR
39043788,92700,COLOMBES,FR
37777621,95000,CERGY,FR
42916057,0,OTHER,FR
69061848,0,OTHER,FR
91300876,95520,OSNY,FR
95270829,95520,osny,FR
73425831,92120,MONTROUGE,FR
23938460,95000,CERGY,FR
39936009,95210,ST GRATIEN,FR
58140788,0,OTHER,FR
98871504,64000,PAU,FR
72251612,94000,CRETEIL,FR
34643040,94230,CACHAN,FR
68181059,91000,EVRY,FR
66122770,95310,SAINT OUEN L'AUMNE,FR
92341134,0,OTHER,FR
93127146,0,OTHER,FR
5362224,0,OTHER,FR
28378096,95210,SAINT GRATIEN,FR
36245914,91370,VERRIERES LE BUISSON,FR
5172056,78450,VILLEPREUX,FR
20179021,95000,CERGY,FR
87881130,91370,VERRIERES LE BUISSON,FR
32474740,95490,VAUREAL,FR
38949889,95880,ENGHIEN LES BAINS,FR
16261602,0,OTHER,FR
86114164,91940,LES ULIS,FR
12615667,94510,LA QUEUE EN BRIE,FR
95707374,93160,NOISY LE GRAND,FR
80618996,78110,LE VSINET,FR
18524141,95310,SAINT OUEN L'AUMNE,FR
96272095,75020,PARIS 20EME ARRONDISSEMENT,FR
8133073,94510,LA QUEUE EN BRIE,FR
96684263,95000,CERGY,FR
17950595,93100,MONTREUIL,FR
35137102,95800,CERGY,FR
37289388,13670,SAINT ANDIOL,FR
25880287,75019,Paris,FR
33981139,95310,ST OUEN L AUMONE,FR
23640894,95800,COURDIMANCHE,FR
9916773,93600,AULNAY SOUS BOIS,FR
78797331,95800,CERGY,FR
63575293,95310,SAINT OUEN L'AUMONE,FR
93298075,0,HO CHI MINH VILLE,VN
60736775,78570,CHANTELOUP LES VIGNES,FR
20366861,0,OTHER,FR
99685062,95490,VAUREAL,FR
7955975,95000,CERGY,FR
24272561,77600,BUSSY SAINT GEORGES,FR
80502585,95490,VAUREAL,FR
97811316,75019,PARIS,FR
49439501,64000,PAU,FR
35625641,13009,MARSEILLE,FR
12243290,64140,LONS,FR
7662964,95800,CERGY,FR
77993676,64000,Pau,FR
54039222,75116,Paris,FR
29030221,83470,ST MAXIMIN LA STE BAUME,FR
81677514,77400,LAGNY SUR MARNE,FR
87008251,75003,PARIS 03EME ARRONDISSEMENT,FR
75889825,13010,MARSEILLE,FR
91949972,95000,CERGY,FR
20210555,95000,CERGY,FR
48069081,0,OTHER,FR
54825052,64000,PAU,FR
16822099,92600,ASNIERES SUR SEINE,FR
7388714,0,75002,FR
71932427,95490,Vaureal,FR
94061345,94120,FONTENAY SOUS BOIS,FR
103909,92300,Levallois,FR
15982028,95000,Cergy,FR
3043919,78990,ELANCOURT,FR
84159554,0,OTHER,FR
91953389,95800,CERGY SAINT CHRISTOPHE,FR
29543989,95000,CERGY,FR
65908830,29200,BREST,FR
40545882,64000,PAU,FR
87566192,92260,FONTENAY AUX ROSES,FR
40430714,0,OTHER,FR
63222449,95100,ARGENTEUIIL,FR
96764186,31320,AUZEVILLE TOLOSANE,FR
83925480,73450,VALMEINIER,FR
62055167,0,OTHER,FR
31333015,75016,PARIS,FR
92862286,94170,LE PERREUX,FR
26187104,94120,FONTENAY SOUS BOIS,FR
74265771,77580,CRECY LA CHAPELLE,FR
62172294,78000,VERSAILLES,FR
25714484,78460,CHEVREUSE,FR
99628108,0,OTHER,FR
22145352,95660,CHAMPAGNE SUR OISE,FR
13179213,33200,BORDEAUX,FR
17830259,78124,MAREIL SUR MAULDRE,FR
54191692,0,OTHER,FR
71709974,71100,SEVREY,FR
64741824,75012,PARIS 12EME ARRONDISSEMENT,FR
95619429,95800,COURDIMANCHE,FR
70964006,45200,MONTARGIS,FR
65230502,95610,ERAGNY,FR
54798120,64160,BUROS,FR
20470769,78140,VELIZY,FR
15667089,0,OTHER,FR
10999893,80480,BACOUL/SELLE,FR
8432115,33200,Bordeaux,FR
72455973,13100,AIX EN PROVENCE,FR
27355305,0,OTHER,FR
15348331,64320,IDRON,FR
76171522,78590,NOISY LE ROI,FR
99809481,59700,Lille,FR
48093677,75018,PARIS,FR
41216126,64000,PAU,FR
50803408,0,Choix,FR
12955701,17137,NIEUL SUR MER,FR
18341266,95000,CERGY,FR
68752111,95000,CERGY,FR
18137076,95540,MERY SUR OISE,FR
94476325,95300,PONTOISE,FR
